subject,predicate,object
声学特性,音域范围,鸡蛋至米以上尺寸对应高低音色
工艺优势,产品特点,簧片精细/声音响亮/音调准确
市场因素,竞争优势,价格便宜受欢迎
代际传递,师承关系,代代相传
芒景寨傣族手工造纸工艺,民族学特征,傣族传统技艺
芒景寨傣族手工造纸工艺,历史学特征,完整保留中国古代造纸术
构树皮(埋沙),符号学特征,主要原料命名体系
土纸用于抄写经文,符号学特征,宗教文化载体
添加榕树皮创新工艺,民族学特征,技术改良实践
纤维脉络清楚,美学特征,自然纹理质感
捆扎人民币用途,符号学特征,货币信用象征物
绘画师首选用纸,美学特征,艺术创作媒介属性
农闲时生产模式,社会学特征,农耕文明生产节奏
祖辈沿袭传承,历史学特征,代际知识传递方式
砑光工具使用,工艺学特征,表面处理技术
木槌/水槽工具组,民族学特征,就地取材原则
市场供不应求现象,社会学特征,消费需求与供给关系
多年生构树采集周期,生态学特征,可持续资源利用
比例混合榕树皮,工艺创新特征,材料配比优化
傣族传统制陶技艺,民族学特征,由妇女制作
傣族传统制陶技艺,符号学特征,泥条盘筑法
傣族传统制陶技艺,美学特征,形制古朴
红河县傣族传统制陶技艺,社会学特征,家庭内传承
红河县傣族传统制陶技艺,民族学特征,传女不传男
红河县傣族传统制陶技艺,历史学特征,家家户户都会制作土陶
红河县傣族传统制陶技艺,符号学特征,木陶拍、花纹板来摩、圆石恒、木板达摩、木槌火恒、锅底板扁
红河县傣族传统制陶技艺,美学特征,土锅、水缸、药罐、土盆、茶壶
新平县傣族传统制陶技艺,社会学特征,全村户人家全部从事土陶制作
新平县傣族传统制陶技艺,民族学特征,技艺不传给儿女只传给儿媳
新平县傣族传统制陶技艺,历史学特征,能手很多其中制作技艺高超的艺人刀拉爱年被云南省文化厅授予云南省民族民间美术艺人称号
新平县傣族传统制陶技艺,美学特征,土锅、水缸、药罐、茶壶、水杯、背壶、土碗、土甑子、花瓶、花盆和工艺品
孟连县傣族传统制陶技艺,社会学特征,家庭内部传承
孟连县傣族传统制陶技艺,民族学特征,传女不传男
孟连县傣族传统制陶技艺,历史学特征,现村中只有两位多岁的老人掌握技艺但已无传人
孟连县傣族传统制陶技艺,符号学特征,木拍、花陶拍、卵石、轮盘
孟连县傣族传统制陶技艺,美学特征,厨具类的土锅、水壶、陶罐、陶瓶、陶盘等家居类的花瓶、花盆和赕佛用的灯盏、高足盘
潞西市傣族传统制陶技艺,社会学特征,土陶一直是当地傣族的收入来源之一
潞西市傣族传统制陶技艺,民族学特征,传女不传男均由妇女制作
潞西市傣族传统制陶技艺,历史学特征,世纪年代制陶工艺在该寨十分普及寨中半数以上人家均制作陶器除自己使用外还销售到芒市一带
潞西市傣族传统制陶技艺,符号学特征,转盘埋板、木陶拍扁波、鹅卵石麻幸、木槌、木板、牛皮或竹席
潞西市傣族传统制陶技艺,美学特征,土锅、陶罐、甑子、茶壶
哈尼族长街宴,社会学特征,各民族友好往来
哈尼族长街宴,社会学特征,团结互助
哈尼族长街宴,民族学特征,追求人与自然和谐关系
哈尼族长街宴,民族学特征,构建良好人际关系
哈尼族长街宴,历史学特征,农耕活动序曲
哈尼族长街宴,历史学特征,祈祷农耕生产顺利
哈尼族长街宴,符号学特征,酒席划分主席/副席/大众席
哈尼族长街宴,符号学特征,吟唱创世史诗
哈尼族长街宴,符号学特征,迁徙史诗
哈尼族长街宴,符号学特征,叙事长诗
哈尼族长街宴,美学特征,服装服饰
哈尼族长街宴,美学特征,音乐舞蹈
哈尼族长街宴,美学特征,磨秋表演
哈尼族长街宴,社会学特征,传统文化内涵弱化趋势
哈尼族梯田农耕礼俗,民族学特征,流传于云南省红河哈尼族彝族自治州特定县域
哈尼族梯田农耕礼俗,历史学特征,包括建村立寨/开垦耕种/节庆祭奠/人生/服饰饮食等大类别
建村立寨礼俗,符号学特征,民居村落适应梯田稻作且利于稻谷干燥贮藏
开垦耕种礼俗,符号学特征,《浩伙腊伙》农事叙事长诗具现实规范作用
节庆祭奠礼俗,符号学特征,分家庭型/村落型/全民型三种类型
祭寨神仪式,历史学特征,标志春耕季节开始
人生礼俗,民族学特征,通过诞辰/婚礼/葬礼宣示合格生产者身份
婴儿命名仪式,符号学特征,以模拟梯田耕作为核心的差异化男女婴命名方式
服饰礼俗,美学特征,崇黑基调搭配日月山川树木梯田纹样设计
梯田农耕礼俗,社会学特征,具有完整知识技术信仰价值体系及社会功能
剑川县,民族构成,白族聚居县
石宝山歌会,举办地点,石宝山
石宝山,行政归属,剑川县沙溪镇
唐《蛮书》卷八,记载内容,少年子弟暮夜游行闾巷吹壶卢葫芦笙或吹树叶
石宝山歌会,时间范围,农历七月二十七日至八月初一
歌会主要内容,包括,万人弹弦对歌
歌会主要内容,包括,演唱白曲
歌会主要内容,包括,民间艺人演奏阿吒力佛教音乐
歌会主要内容,包括,表演乐舞
表演项目,包含,龙头三弦
表演项目,包含,三弦曲
表演项目,包含,霸王鞭舞
表演项目,包含,白族调
表演项目,包含,大白曲本子曲
对唱调子,俗称,白族调/白曲
白族调内容类型,包括,劳动歌
白族调内容类型,包括,仪式歌
白族调内容类型,包括,情歌
白族调内容类型,包括,生活歌
白族调内容类型,包括,反意歌
白族调内容类型,包括,一字歌
传统作品,举例,《鸿雁带书》
传统作品,举例,《出门调》
传统作品,举例,《月里桂花》
男性演唱风格,特点,热烈奔放
女性演唱风格,特点,缠绵柔和
弹弦对调,功能用途,谈情说爱
石宝山歌会,社会功能,择偶机会
对歌活动,核心要素,即兴创作
对歌形式,结构特征,一问一答不能停顿
参与地区,包括,剑川
参与地区,包括,洱源
参与地区,包括,大理
参与地区,包括,兰坪
宗教活动,包括,白族阿吒力佛教法事活动
朝拜对象,指定,中央本主
文化符号,涉及,阿央白石刻女阴
法定名称,确定为,中国云南剑川石宝山歌会节
文化融合元素,包括,弹弦唱曲
文化融合元素,包括,求神拜佛
文化融合元素,包括,本主崇拜
文化融合元素,包括,以歌觅偶
学术价值领域,涉及,社会学特征
学术价值领域,涉及,民族学特征
学术价值领域,涉及,历史学特征
学术价值领域,涉及,美学特征
大理三月街,社会学特征,滇西各族人民经济和文化展示与交流的盛会
大理三月街,民族学特征,白族最盛大的传统节日
大理三月街,民族学特征,彝、藏等民族积极参与
大理三月街,历史学特征,起始于唐永徽年间
大理三月街,历史学特征,古名祭观音街、观音市
大理三月街,历史学特征,由观音祭祀风俗逐渐演变而成
大理三月街,符号学特征,因每年农历三月举行而得名
大理三月街,美学特征,用各种花草在各家户外搭成的花山绚丽多姿
大理三月街,美学特征,大理古城内外张灯结彩
大理三月街,美学特征,使大理变成美奂绝伦的神奇世界
大理三月街,社会学特征,省内外以及缅甸、泰国等国家来赶三月街的人数以百万计
大理三月街,社会学特征,群众性的对歌、赛歌
大理三月街,民族学特征,集白族和各民族历史、经济、文化、民俗为一体
大理三月街,历史学特征,据古代文献《白国因由》、李元阳《云南通志》、徐霞客《滇游日记》及《大理县志稿》等记载
九祭献,民族学特征,哈尼族迁徙历程再现
九祭献,历史学特征,传承古老傩祭仪式传统
九祭献,符号学特征,木祖/竹马器具象征体系
九祭献,美学特征,棕扇舞与歌舞表演形式
阿奴才咋,社会学特征,农耕稻作集体劳动模式
阿波门祖,民族学特征,祖先艰难迁徙叙事
果多撒咋,社会学特征,夫妻协作生产关系
阿尼托咋,民族学特征,生育繁衍文化表征
阿腊搓,美学特征,屋外择偶舞蹈美学
哈咪那哈咋,社会学特征,自由恋爱婚配制度
阿认皮,符号学特征,鲜花乞讨生育象征
咋则把涡啦,历史学特征,闭环式收场仪式结构
九祭献,符号学特征,辰龙日时间节点选择
竹碗竹杯,民族学特征,饮食器具文化编码
祭祀程序,社会学特征,严格禁忌规范系统
三年周期,社会学特征,时间秩序建构方式
自然村共同体,民族学特征,同源兄弟建寨传说
新平傣族人生礼俗,包括类别,求子礼俗
新平傣族人生礼俗,包括类别,孕期礼俗
新平傣族人生礼俗,包括类别,出生礼俗
新平傣族人生礼俗,包括类别,取名礼俗
新平傣族人生礼俗,包括类别,满月礼俗
新平傣族人生礼俗,包括类别,周岁礼俗
新平傣族人生礼俗,包括类别,成人礼俗
新平傣族人生礼俗,包括类别,文身礼俗
新平傣族人生礼俗,包括类别,染齿礼俗
新平傣族人生礼俗,包括类别,花街比美礼俗
新平傣族人生礼俗,包括类别,婚礼礼俗
新平傣族人生礼俗,包括类别,葬礼礼俗
新平花腰傣人,信仰观念,生子是由神灵恩赐
未怀孕女子,求子方式,杀鸡献祭寨神
未怀孕女子,求子方式,献鸡蛋向大树求子
未怀孕女子,求子方式,到江边宰鸭向水神匹南求子
女子有孕,家庭态度,得到全家人的精心关照
女子有孕,注重事项,胎教
新生儿出生时,庆贺方式,杀认母鸡办祝米客
婴儿生下三四天后,行为,取乳名
婴儿满月时,礼仪内容,家里的男人要到河里或田里捉鱼虾来开荤
周岁时,礼仪内容,择吉日杀鸡祭祖
周岁时,礼仪内容,让婴儿抓周
周岁时,礼仪内容,请本寨的刺绣能手来家里占卜
十七八岁时,重要礼俗,举行成人礼盘头
盘头后,着装变化,穿亮丽华贵的成人服装
盘头后,参与活动,参加花街比美
花街节,别称,赶花街
花街节,性质,新平花腰傣人隆重的民族节日
花街节,功能,花腰傣姑娘比美赛美、小伙子选美择美、青年男女互致爱情的盛会
新平傣族传统礼俗,包含项目,染齿
新平文身,常见部位,手臂和手腕上
婚葬礼俗,特点,有整套程序独具特色
新平傣族人生礼俗,流行支系,傣雅、傣洒和傣卡
新平傣族人生礼俗,历史特征,历史悠久
新平傣族人生礼俗,地域特征,地域特色鲜明
新平傣族人生礼俗,文化价值,传承民族文化、民族精神和传统美德
新平傣族人生礼俗,文化地位,高度浓缩和涵盖了花腰傣文化的精华和人文价值
新平傣族人生礼俗,研究价值,对研究新平傣族发展史具有历史文化价值
社会发展影响下,现状问题,活动人群日愈减少
社会发展影响下,现状问题,傣族年轻人对人生礼俗的价值认同感日渐淡漠
葫芦节,日期,农历十月十五
葫芦节,核心象征物,葫芦
拉祜族,祖先传说,天神厄莎用葫芦培育后代
葫芦,文化意义,祖先化身与全民族吉祥物
葫芦节活动,包括,歌舞狂欢
男子,表演乐器,葫芦笙
男女共跳,舞蹈类型,嘎克舞
女子,敲打乐器并跳,象脚鼓摆舞
男女青年,参与形式,民歌对唱
体育与游戏表演,项目,荡秋千/背水/打陀螺/射弩比赛
创世史诗,名称,《牡帕密帕》《说典噜典》
拉祜族史研讨会,决策机构,澜沧县政府、县人大常委会
法定依据,来源,拉祜族群众意见
节日功能,结合发展,传统民俗与经济交流
葫芦信仰,反映关系,山区自然生存奋斗历程
葫芦节,美学特征,全民歌舞狂欢的喜庆场合
历史载体,体现于,《牡帕密帕》中的葫芦诞生传说
花山节,社会学特征,丰富当地群众文化生活
花山节,民族学特征,传承本民族文化
花山节,民族学特征,展示苗族服饰
花山节,历史学特征,历史古老
花山节,历史学特征,蚩尤战败迁徙传说
花山节,历史学特征,另一首领重新组织反抗统治阶级传说
花山节,符号学特征,立花杆
花山节,符号学特征,五彩花杆
花山节,符号学特征,红、白、蓝、绿四条麻布彩带
花山节,美学特征,芦笙舞
花山节,美学特征,对唱山歌
浇花节,社会学特征,体现尊老爱幼
浇花节,社会学特征,相互尊敬
浇花节,社会学特征,相互谦让
浇花节,民族学特征,德昂族最有标志性的传统节日
浇花节,民族学特征,强化德昂族的审美观念
浇花节,民族学特征,艺术情趣及民族性格
浇花节,历史学特征,与南传上座部佛教传入德昂族地区有密切的关系
浇花节,符号学特征,用竹筒轻轻地从肩膀往下泼水
浇花节,符号学特征,插上鲜花的盛着清泉水的小竹水筒
浇花节,符号学特征,女子身背花篮
浇花节,符号学特征,男子手持竹筒做浇花状
浇花节,美学特征,跳德昂族传统的浇花舞
浇花节,美学特征,以鼓、铓、镲三种打击乐器伴奏
佤族自称,包括,佤、阿佤和布饶
汉语意指,山地民族,佤族
翁丁大寨,森林覆盖率达,以上
翁丁村,共有户人,其中大寨户人
人均耕地面积,为,亩
人均收入,元年,
自然环境,特点,较好
水土,状况,丰美
动植物资源,特点,丰富
传统民族服饰,主色调,黑色
妇女服饰,包括,斜襟圆领长袖短上衣或圆领中袖套头衫
妇女服饰,腰系,黑色或红色布带
妇女服饰,小腿裹,黑布
妇女饰品,包括,银项圈、银手镯、银胸牌等
男子服饰,穿,黑色圆领布扣开衫
男子服饰,穿,肥短黑色大摆裆布裤
男子服饰,腰系,黑色或红色布带
男子装备,包括,肩挎长刀和筒帕
男子装备,包括,烟锅倒插在背后衣领上
男女共同特征,包头颜色,黑色
翁丁老人,穿着,传统服饰
细节变化,发生在,传统服饰上
大部分人,自织布料,年青人服饰变化稍大
染齿和文身,是,习俗
居住结构,类型,干栏式结构的茅草竹木房
建房习俗,包括,看户主年龄是否合适盖房
建房习俗,根据,户主排行选择建房时间
建房习俗,包括,下石脚和进新房要选日子
建房习俗,讲究,开门的方向
建房习俗,选材,严格
进新房仪式,举行,仪式
生产方式,包括,夺铲点播旱谷、水牛耕田
舂米工具,使用,杵臼
织布工具,使用,腰机
酿酒原料,使用,杂粮
传统家庭手工技艺,包括,印染、织布、纺织、竹编、藤编等
信仰体系,信奉,万物有灵
镇寨之宝,是,木鼓
木鼓功能,可与天神对话的神器,
寨桩位置,居于,打歌场中央
祭祀场所,包括,木鼓房、沙拉房、神林祭祀房、鬼林等
主要祭祀活动,包括,农历六月的开门节和公历月的围线护寨等
